# Lindstrom Triangulation
# disp_scale=1.000000, disp_offset=0.000000mm
# anchor_mode=0, anchor_threshold=30.000000mm
# id x_orig y_orig z_orig x_target y_target z_target movement_mm is_anchor
54820 17.875000 72.125000 -0.013071 17.872100 72.134423 -0.015885 10.252586 0
54821 17.875000 71.875000 -0.015234 17.878011 71.871610 -0.014241 4.641610 0
54827 18.875000 71.875000 -0.001277 18.866769 71.842727 0.018674 38.824360 0
54846 19.375000 68.375000 0.027227 19.347019 68.349670 0.035935 38.734078 0
54847 19.625000 68.375000 0.051549 19.653193 68.396734 0.044043 36.380395 0
54848 19.800200 68.375000 0.125000 19.797787 68.372172 0.125064 3.717877 0
54851 16.875000 68.625000 0.002930 16.887347 68.597223 0.008146 30.841932 0
54860 19.125000 68.625000 0.014463 19.099931 68.603834 0.026646 34.998263 0
54862 19.625000 68.625000 0.042532 19.596585 68.598840 0.049650 39.273853 0
54863 19.862200 68.625000 0.125000 19.860082 68.622536 0.125028 3.249659 0
54867 17.125000 68.875000 -0.002002 17.115947 68.900031 -0.007711 27.222738 0
54875 19.125000 68.875000 0.017928 19.092773 68.848415 0.034966 45.118118 0
54876 19.375000 68.875000 0.030618 19.351906 68.854717 0.038983 31.854118 0
54890 19.375000 69.125000 0.032431 19.358647 69.109541 0.038531 23.315139 0
54891 19.625000 69.125000 0.036907 19.631375 69.130804 0.034704 8.898461 0
54900 18.375000 69.375000 0.002147 18.374403 69.322388 0.031949 60.469160 0
54901 18.625000 69.375000 0.002604 18.608247 69.323604 0.031676 61.378833 0
54905 19.625000 69.375000 0.040905 19.603004 69.355370 0.047591 30.230721 0
54915 18.625000 69.625000 0.011737 18.613224 69.585009 0.035152 47.814717 0
54918 19.375000 69.625000 0.022468 19.363387 69.612961 0.027231 17.391984 0
54927 18.375000 69.875000 -0.004516 18.377331 69.825830 0.020430 55.185078 0
54928 18.625000 69.875000 0.017602 18.614672 69.830183 0.039219 50.818768 0
54931 19.375000 69.875000 0.018635 19.341519 69.843619 0.033636 48.277878 0
54937 17.375000 70.125000 -0.020184 17.393866 70.086987 -0.011003 43.418730 0
54942 18.625000 70.125000 0.017217 18.619833 70.098619 0.030767 30.103836 0
54946 19.625000 70.125000 0.024222 19.600015 70.101237 0.032890 35.553449 0
54951 17.375000 70.375000 -0.007672 17.363438 70.404511 -0.014257 32.371687 0
54956 18.625000 70.375000 0.011215 18.620391 70.346577 0.027120 32.895078 0
54970 18.625000 70.625000 0.011942 18.621796 70.597873 0.024683 30.141281 0
54984 18.625000 70.875000 0.008123 18.622358 70.843499 0.024693 35.691354 0
54988 19.625000 70.875000 0.003336 19.634184 70.884588 -0.000571 13.840123 0
54990 16.125000 71.125000 -0.030622 16.129190 71.109303 -0.029711 16.272111 0
54999 18.625000 71.125000 -0.011623 18.622878 71.074703 0.020799 59.878645 0
55000 18.875000 71.125000 -0.010785 18.854246 71.072527 0.022969 65.752830 0
55025 17.625000 71.625000 -0.005559 17.617099 71.642540 -0.010430 19.844848 0
55029 18.875000 71.625000 -0.006470 18.862607 71.580417 0.017948 52.320513 0
55035 24.375000 76.258797 0.625000 24.236981 76.342212 0.592386 164.532318 0
55037 24.375000 76.263702 1.125000 24.263282 76.302599 1.093288 122.472267 0
55038 24.375000 76.245399 1.375000 24.248998 76.307696 1.336044 145.859714 0
55039 24.375000 76.236603 1.625000 24.248689 76.299610 1.583901 147.015832 0
55040 24.375000 76.240601 1.875000 24.259444 76.285108 1.839556 128.803108 0
55041 24.375000 76.253799 2.125000 24.271470 76.278641 2.098195 109.790730 0
55042 24.375000 76.275299 2.375000 24.260158 76.319218 2.337327 128.595429 0
55043 24.625000 76.142601 0.375000 24.507955 76.184117 0.346403 127.439417 0
55044 24.625000 76.173500 0.125000 24.517045 76.201589 0.096137 115.223102 0
55045 24.625000 76.179802 0.625000 24.502041 76.230095 0.594492 136.304571 0
55046 24.625000 76.208298 0.875000 24.534709 76.209163 0.849649 93.786669 0
55048 24.625000 76.198196 1.375000 24.516061 76.226517 1.344140 116.714070 0
55049 24.625000 76.197899 1.625000 24.551270 76.172614 1.614552 78.642187 0
55050 24.625000 76.168602 1.875000 24.490135 76.237074 1.829627 157.910548 0
55052 24.625000 76.220497 2.375000 24.509281 76.260993 2.338141 128.020934 0
55053 24.625000 76.245300 2.625000 24.510940 76.283682 2.588460 125.770321 0
55055 24.875000 76.140602 0.125000 24.750426 76.187957 0.098838 135.814894 0
55056 24.875000 76.134300 0.625000 24.742611 76.192570 0.593886 147.954012 0
55057 24.875000 76.126602 0.875000 24.784004 76.128311 0.849067 94.634697 0
55058 24.875000 76.158897 1.125000 24.764961 76.186273 1.095212 117.240772 0
55059 24.875000 76.137001 1.375000 24.765516 76.164011 1.345376 116.593035 0
55060 24.875000 76.155502 1.625000 24.783347 76.158092 1.604444 93.965044 0
55061 24.875000 76.128304 1.875000 24.744734 76.183107 1.831684 147.813369 0
55062 24.875000 76.140099 2.125000 24.760420 76.173777 2.090699 124.255166 0
55063 24.875000 76.148300 2.375000 24.766589 76.174673 2.345112 115.506259 0
55064 24.875000 76.278000 2.625000 24.748895 76.329456 2.578796 143.822993 0
55065 25.125000 76.168999 2.625000 25.052306 76.147361 2.623164 75.868033 0
55067 25.875000 77.125000 2.792590 25.778300 77.138615 2.765058 101.460982 0
55072 25.625000 79.442299 2.875000 25.523932 79.462092 2.833065 111.198493 0
55081 25.875000 77.375000 2.758200 25.807043 77.371641 2.746865 68.978056 0
55082 26.125000 77.589104 2.875000 26.005135 77.614952 2.832043 129.927515 0
55091 26.375000 77.125000 2.764560 26.273877 77.136827 2.734485 106.161557 0
55093 26.159300 77.625000 2.875000 26.070413 77.636964 2.846362 94.149953 0
55094 26.375000 77.625000 2.807100 26.272988 77.639166 2.773639 108.289802 0
55095 26.375000 77.685303 2.875000 26.240743 77.715942 2.822312 147.443653 0
55114 26.375000 79.167702 2.875000 26.297119 79.177811 2.846321 83.606752 0
55115 26.625000 79.190598 2.875000 26.553938 79.197269 2.849720 75.718788 0
55132 27.375000 76.875000 2.680320 27.274557 76.875619 2.651661 104.453150 0
55135 27.625000 77.125000 2.722200 27.514314 77.129578 2.687976 115.947046 0
55136 27.375000 77.125000 2.856370 27.268027 77.129310 2.823936 111.864817 0
55137 27.375000 77.134102 2.875000 27.269162 77.138103 2.843180 110.589890 0
55138 27.625000 77.162399 2.875000 27.524876 77.161735 2.845371 104.418136 0
55146 27.625000 79.044502 2.875000 27.557072 79.041034 2.851669 71.906209 0
55153 27.375000 79.875000 2.685050 27.294953 79.875667 2.653551 86.024248 0
55155 27.625000 76.125000 2.788040 27.519132 76.122113 2.760126 109.524645 0
55165 27.875000 77.272499 2.875000 27.780714 77.267401 2.847363 98.384934 0
55170 27.875000 79.086304 2.875000 27.803740 79.083265 2.850078 75.553688 0
55178 28.125000 80.125000 2.159180 28.094251 80.119908 2.140649 36.260639 0
55180 27.875000 80.125000 2.327550 27.762008 80.105102 2.278767 124.670901 0
55187 28.125000 76.875000 2.799340 28.006832 76.875240 2.761522 124.072819 0
55190 28.006201 77.375000 2.875000 27.899232 77.373353 2.841118 112.218545 0
55191 28.125000 77.625000 2.783910 28.015247 77.621840 2.747435 115.698495 0
55192 28.091000 77.625000 2.875000 27.999002 77.618560 2.847180 96.328120 0
55193 28.125000 77.875000 2.739090 27.994076 77.880289 2.693848 138.621275 0
55194 28.093800 77.875000 2.875000 28.004035 77.868611 2.847014 94.242772 0
55195 28.125000 78.125000 2.746120 28.012959 78.125254 2.708174 118.292683 0
55196 28.090700 78.125000 2.875000 28.010070 78.118010 2.850638 84.519617 0
55197 28.125000 78.285599 2.875000 28.026387 78.280056 2.840362 104.666389 0
55198 28.125000 78.625000 2.737170 28.046969 78.617592 2.710582 82.768181 0
55200 28.125000 78.875000 2.750220 28.062339 78.869159 2.729926 66.124290 0
55201 27.907600 79.125000 2.875000 27.838965 79.121340 2.851816 72.537542 0
55202 28.125000 79.125000 2.816280 28.025745 79.117861 2.778181 106.555249 0
55203 28.125000 79.177200 2.875000 28.042986 79.171211 2.844912 87.564521 0
55207 27.875000 79.125000 2.894200 27.802945 79.121459 2.868937 76.436949 0
55211 26.125000 80.125000 2.616720 26.090310 80.139224 2.606434 38.878638 0
55224 27.375000 80.125000 2.759020 27.314859 80.126122 2.734647 64.901313 0
55230 40.375000 72.817299 0.875000 40.218007 72.707121 0.843476 194.370255 0
55231 40.375000 72.729202 1.125000 40.231774 72.603761 1.095629 192.644120 0
55233 40.375000 72.730301 1.625000 40.264748 72.570268 1.607673 195.106189 0
55234 40.375000 72.830597 1.875000 40.240937 72.696078 1.849723 191.590786 0
55235 40.227600 72.875000 2.125000 40.106318 72.731625 2.105602 188.791042 0
55237 40.265301 72.875000 2.375000 40.133404 72.742020 2.350793 188.855706 0
55238 40.375000 72.848198 2.375000 40.234795 72.719874 2.347759 192.006522 0
55239 40.375000 72.875000 2.401930 40.247869 72.737857 2.379633 188.328502 0
55241 40.375000 73.153099 2.625000 40.232373 73.033058 2.591704 189.369924 0
55255 40.375000 75.875000 2.544370 40.253047 75.751406 2.511059 176.798328 0
55259 40.625000 72.625000 1.458660 40.512920 72.461362 1.439883 199.228394 0
55261 40.625000 72.759003 0.125000 40.464020 72.652649 0.097387 194.905706 0
55262 40.625000 72.690598 0.625000 40.451400 72.599541 0.593336 198.572575 0
55263 40.625000 72.727303 0.875000 40.494463 72.583154 0.847644 196.385207 0
55264 40.625000 72.708298 1.125000 40.451944 72.616597 1.087945 199.324921 0
55266 40.625000 72.733398 1.875000 40.453747 72.636108 1.832510 201.490281 0
55267 40.625000 72.761101 2.125000 40.468811 72.643409 2.091110 198.481847 0
55268 40.625000 72.788498 2.375000 40.485670 72.657365 2.347802 193.257617 0
55269 40.625000 72.875000 2.438030 40.477071 72.751452 2.407029 195.213343 0
55270 40.625000 73.125000 2.601450 40.488305 72.995264 2.573773 190.481088 0
55271 40.625000 73.140099 2.625000 40.463509 73.029880 2.583542 199.865697 0
55272 40.625000 74.125000 2.687940 40.538952 73.975736 2.680804 172.438078 0
55276 40.625000 74.773804 2.875000 40.475140 74.655264 2.833581 195.512700 0
55278 40.625000 74.625000 2.966540 40.526063 74.488447 2.949752 169.460519 0
55282 40.625000 75.625000 2.488920 40.551858 75.491081 2.481496 152.771690 0
55283 40.625000 75.875000 2.578220 40.529849 75.745960 2.557631 161.644545 0
55296 40.875000 72.687103 2.375000 40.709856 72.578012 2.333771 202.170914 0
55297 40.875000 72.875000 2.476800 40.756249 72.722606 2.461793 193.780762 0
55298 40.875000 73.012802 2.625000 40.740857 72.880207 2.597382 190.626808 0
55303 40.875000 74.125000 2.748560 40.755849 73.989748 2.725318 181.742522 0
55304 40.799801 74.375000 2.875000 40.727341 74.228621 2.862231 163.830286 0
55306 40.625000 74.267799 2.875000 40.519447 74.131975 2.854187 173.271031 0
55307 40.875000 74.438698 2.875000 40.705682 74.327260 2.821122 209.737744 0
55308 40.875000 74.875000 2.674580 40.735913 74.750828 2.635729 190.455530 0
55313 40.875000 75.625000 2.516530 40.775703 75.492946 2.495181 166.595737 0
55316 40.875000 75.875000 2.653040 40.736236 75.748449 2.613369 191.948795 0
55319 41.125000 72.625000 0.281399 40.989051 72.485503 0.251567 197.057246 0
55321 41.125000 72.596603 0.625000 41.013673 72.431738 0.597190 200.866851 0
55322 40.911301 72.625000 0.875000 40.726257 72.540763 0.839428 206.403222 0
55323 41.125000 72.589302 0.875000 40.947360 72.496681 0.840202 203.335611 0
55326 41.125000 72.542801 1.375000 40.999533 72.389201 1.351243 199.747961 0
55332 41.125000 72.625000 2.312450 40.996287 72.475112 2.292852 198.538749 0
55333 41.125000 72.663696 0.125000 41.012009 72.492890 0.091503 207.517973 0
55335 41.125000 72.637703 2.375000 40.997729 72.487499 2.355843 197.803553 0
55336 41.125000 72.875000 2.495730 41.002113 72.733369 2.471310 189.095245 0
55337 41.125000 72.946098 2.625000 40.993356 72.805503 2.601328 194.055728 0
55344 41.125000 74.125000 2.765910 41.000355 73.990006 2.739781 185.586943 0
55355 41.125000 75.625000 2.573140 40.987451 75.496276 2.534758 192.257088 0
55356 41.125000 75.773903 2.625000 40.992842 75.644309 2.588779 188.606604 0
55357 41.125000 75.875000 2.646840 41.045811 75.739980 2.634018 157.053262 0
55358 41.375000 72.517197 0.375000 41.232379 72.379630 0.345347 200.361057 0
55359 41.375000 72.625000 0.129265 41.223889 72.493270 0.099824 202.618005 0
55360 41.375000 72.549004 0.625000 41.198279 72.442515 0.593870 208.660942 0
55361 41.375000 72.528397 0.875000 41.204655 72.412934 0.843165 208.236532 0
55364 41.375000 72.522797 1.625000 41.196855 72.419441 1.584868 209.830184 0
55366 41.375000 72.564903 1.875000 41.223893 72.435117 1.843552 201.659355 0
55368 41.168800 72.625000 2.375000 40.995226 72.513885 2.334367 210.061061 0
55369 41.375000 72.547997 2.375000 41.223954 72.421458 2.340510 200.041561 0
55370 41.375000 72.625000 2.430540 41.227062 72.490939 2.401082 201.806505 0
55371 41.375000 72.626602 0.125000 41.220374 72.502119 0.096311 200.570195 0
55373 41.375000 72.913002 2.625000 41.230665 72.779835 2.594616 198.719274 0
55386 41.375000 75.625000 2.548120 41.247368 75.492063 2.512838 187.635171 0
55389 41.625000 72.556099 0.125000 41.472797 72.427282 0.096177 201.470388 0
55390 41.380001 72.625000 0.125000 41.229777 72.498588 0.096210 198.434224 0
55391 41.625000 72.478401 0.375000 41.505753 72.323294 0.345276 197.893149 0
55392 41.625000 72.459198 0.625000 41.439785 72.363531 0.593135 210.884362 0
55393 41.625000 72.469299 0.875000 41.453637 72.356144 0.842461 207.913842 0
55394 41.625000 72.472702 1.125000 41.440269 72.377825 1.086839 211.148189 0
55395 41.625000 72.414902 1.375000 41.469463 72.287916 1.342612 203.386667 0
55398 41.625000 72.437401 2.125000 41.454707 72.328958 2.080917 206.647149 0
55399 41.625000 72.487198 2.375000 41.454633 72.366542 2.337639 212.081608 0
55401 41.625000 72.790398 2.625000 41.478471 72.655656 2.594054 201.453906 0
55402 41.524799 72.875000 2.625000 41.378577 72.741941 2.593357 200.217014 0
55413 41.625000 75.625000 2.576360 41.525108 75.486031 2.553692 172.639629 0
55419 41.875000 72.375000 0.521323 41.714989 72.249561 0.491265 205.528260 0
55432 41.875000 72.469200 2.375000 41.686156 72.364541 2.326835 221.213442 0
55433 41.875000 72.625000 2.478710 41.728494 72.486627 2.448691 203.745377 0
55443 41.875000 75.375000 2.519120 41.772519 75.232992 2.497107 176.502831 0
55452 42.125000 72.339500 0.875000 41.984726 72.189927 0.846278 207.060143 0
55453 41.959499 72.375000 1.125000 41.812103 72.233775 1.095565 206.243315 0
55458 41.979099 72.375000 1.875000 41.834348 72.227752 1.848650 208.156643 0
55461 42.125000 72.341400 2.125000 41.960032 72.212473 2.089826 212.305694 0
55462 42.125000 72.375000 2.356530 41.944287 72.272361 2.304042 214.352216 0
55473 42.125000 75.375000 2.541540 42.038249 75.228431 2.528060 170.850079 0
55480 42.375000 72.288696 0.875000 42.197457 72.167038 0.842789 217.622728 0
55484 42.375000 72.341400 1.625000 42.201121 72.218516 1.588463 216.030855 0
55485 42.375000 72.311699 1.875000 42.211566 72.182386 1.839137 211.467995 0
55487 42.154400 72.375000 2.375000 41.991924 72.245588 2.338565 210.887543 0
55488 42.375000 72.349403 2.375000 42.230523 72.205793 2.344335 206.004534 0
55489 42.375000 72.375000 2.399300 42.223304 72.236464 2.365993 208.118282 0
55491 42.375000 72.670998 2.625000 42.242941 72.514821 2.603755 205.626704 0
55501 42.375000 75.125000 2.472160 42.295214 74.972720 2.463851 172.116405 0
55502 42.375000 75.375000 2.573420 42.252405 75.231150 2.541342 191.705962 0
55505 42.625000 72.265198 0.125000 42.514081 72.072449 0.090782 225.001905 0
55507 42.625000 72.214500 0.875000 42.474909 72.069683 0.844998 210.711975 0
55508 42.625000 72.248100 1.125000 42.496766 72.078953 1.099811 213.750338 0
55511 42.625000 72.306000 1.875000 42.474646 72.161266 1.844589 210.901065 0
55512 42.625000 72.249199 2.125000 42.502067 72.084946 2.102863 206.353244 0
55513 42.625000 72.246399 2.375000 42.452489 72.122362 2.332818 216.620960 0
55514 42.625000 72.375000 2.451160 42.494215 72.215428 2.428632 207.545689 0
55524 42.625000 75.375000 2.558790 42.542659 75.223133 2.544070 173.378834 0
55527 42.875000 72.201797 0.125000 42.687972 72.099042 0.099879 214.870169 0
55528 42.875000 72.169800 0.625000 42.708301 72.039481 0.594251 213.816137 0
55531 42.875000 72.212303 1.625000 42.703237 72.087586 1.586626 215.706959 0
55532 42.875000 72.195900 1.875000 42.757631 72.005639 1.863511 223.844726 0
55533 42.875000 72.235298 2.125000 42.719776 72.094380 2.090891 212.404461 0
55535 42.875000 72.375000 2.480960 42.757341 72.193331 2.472255 216.617041 0
55543 42.875000 75.125000 2.518740 42.759362 74.974954 2.492280 191.274823 0
55547 43.125000 72.159599 1.625000 42.953914 72.030784 1.587146 217.478028 0
55548 43.125000 72.134598 2.125000 42.936678 72.026926 2.072899 223.098709 0
55549 43.125000 72.195099 2.375000 42.970585 72.046347 2.343987 216.640138 0
55551 43.125000 72.535698 2.625000 42.978285 72.384025 2.595298 213.101076 0
55558 43.125000 75.125000 2.534690 43.039297 74.968208 2.524811 178.958959 0
55560 43.125000 75.375000 2.653970 43.016794 75.222331 2.629663 188.698819 0
55563 43.375000 73.625000 2.782860 43.255224 73.462822 2.762163 202.672935 0
55569 43.375000 75.125000 2.557640 43.214255 74.976673 2.509161 224.031963 0
55579 43.625000 75.125000 2.585000 43.495660 74.969207 2.550356 205.427321 0
55592 43.875000 74.875000 2.507510 43.791568 74.709417 2.499827 185.573400 0
55593 43.875000 75.084000 2.625000 43.745408 74.926146 2.591741 206.925149 0
55609 44.125000 74.875000 2.534300 44.022124 74.710309 2.515518 195.088490 0
55610 44.125000 75.001701 2.625000 44.020398 74.837339 2.602228 196.150424 0
55624 56.375000 69.056198 0.375000 56.096692 68.861854 0.317540 344.276797 0
55625 56.375000 69.125000 0.325038 56.119550 68.939339 0.270744 320.425572 0
55627 56.375000 69.027199 0.875000 56.110530 68.822678 0.822406 338.436983 0
55628 56.375000 69.070602 1.125000 56.131325 68.852195 1.077713 330.628199 0
55631 56.375000 69.020302 1.875000 56.103992 68.825933 1.821541 337.760715 0
55632 56.375000 69.001900 2.125000 56.112218 68.802084 2.073415 334.128894 0
55635 56.375000 69.125000 2.609580 56.152892 68.862845 2.567428 346.170597 0
55636 56.375000 69.375000 0.207840 56.183406 69.101462 0.178454 335.253878 0
55637 56.375000 69.375000 2.623140 56.230394 69.068021 2.607305 339.701982 0
55638 56.366100 69.375000 2.625000 56.216245 69.071416 2.607082 339.028642 0
55639 56.172401 69.625000 0.125000 56.023275 69.308251 0.088832 351.961354 0
55640 56.375000 69.625000 0.155321 56.208474 69.324159 0.122020 345.463969 0
55641 56.375000 69.382301 2.625000 56.213012 69.084859 2.603638 339.363868 0
55651 56.198101 70.625000 0.125000 56.034091 70.336254 0.092213 333.689769 0
55652 56.375000 70.625000 0.135817 56.229161 70.317852 0.098002 342.109356 0
55654 56.375000 70.875000 0.136236 56.226787 70.572818 0.097784 338.761870 0
55655 56.239601 70.875000 0.125000 56.061801 70.601394 0.097839 327.431058 0
55657 56.375000 71.062599 0.125000 56.215097 70.774008 0.091591 331.617606 0
55660 56.192902 71.375000 0.125000 56.036711 71.089934 0.091635 326.759419 0
55661 56.375000 71.155602 0.125000 56.209599 70.871196 0.093566 330.503098 0
55662 56.375000 71.375000 2.658070 56.165821 71.103756 2.603669 346.826615 0
55663 56.375000 71.625000 0.142401 56.263739 71.332559 0.088615 317.480036 0
55664 56.223701 71.625000 0.125000 56.069364 71.341479 0.091483 324.542098 0
55666 56.375000 71.875000 0.128227 56.246462 71.593265 0.085482 312.608576 0
55667 56.339401 71.875000 0.125000 56.205338 71.592496 0.085278 315.212670 0
55669 56.375000 71.756699 2.625000 56.198204 71.476422 2.588604 333.371702 0
55670 56.625000 69.030403 0.375000 56.410280 68.771869 0.345627 337.353186 0
55671 56.625000 69.125000 0.319616 56.413916 68.897438 0.281023 312.778182 0
55672 56.625000 68.981400 0.625000 56.353935 68.766983 0.571781 349.689932 0
55674 56.625000 69.024597 1.125000 56.433649 68.744355 1.093228 340.822840 0
55675 56.625000 68.949600 1.375000 56.457459 68.640056 1.350635 352.818910 0
55676 56.625000 68.956497 1.625000 56.384706 68.729550 1.577865 333.868239 0
55677 56.625000 68.981102 1.875000 56.302983 68.765064 1.834059 389.927721 0
55678 56.625000 68.971603 2.125000 56.394334 68.720401 2.078449 344.203852 0
55680 56.625000 69.125000 2.486370 56.409705 68.864734 2.439981 340.943476 0
55681 56.625000 69.375000 0.219857 56.460549 69.066360 0.186603 351.295683 0
55683 56.625000 69.625000 0.188308 56.370028 69.437441 0.132514 321.406299 0
55684 56.524700 69.625000 2.625000 56.392304 69.314251 2.611530 338.045918 0
55687 56.625000 69.646797 2.625000 56.427993 69.369462 2.588732 342.113576 0
55694 56.625000 70.625000 0.164521 56.448214 70.345116 0.135857 332.279721 0
55696 56.625000 70.875000 0.153959 56.460155 70.587288 0.122927 333.038560 0
55700 56.430099 71.125000 0.125000 56.255519 70.846636 0.097825 329.702057 0
55701 56.625000 71.125000 0.137866 56.463802 70.834072 0.103507 334.371122 0
55704 56.625000 71.375000 0.155286 56.494337 71.074919 0.108640 330.601311 0
55706 56.625000 71.625000 0.150089 56.503030 71.333364 0.105831 319.197177 0
55708 56.625000 71.875000 0.138786 56.504434 71.590603 0.096250 311.812538 0
55711 56.875000 68.998901 0.375000 56.619092 68.771735 0.324233 345.934218 0
55712 56.875000 69.125000 0.314977 56.595598 68.922868 0.255754 349.900547 0
55716 56.875000 68.936897 1.375000 56.562725 68.718334 1.325087 384.417183 0
55717 56.875000 68.935799 1.625000 56.552227 68.711436 1.581005 395.546135 0
55718 56.875000 68.928902 1.875000 56.545710 68.700811 1.837382 402.333592 0
55719 56.875000 68.967102 2.125000 56.710100 68.654415 2.106459 353.989641 0
55721 56.875000 69.125000 2.435850 56.713868 68.815008 2.418064 349.821395 0
55729 56.875000 69.875000 0.197090 56.657464 69.701678 0.154437 281.392655 0
55731 56.875000 70.375000 0.199714 56.666500 70.188530 0.156597 283.023898 0
55732 56.875000 70.625000 0.173897 56.704865 70.345816 0.139647 328.728955 0
55735 56.875000 70.875000 0.172049 56.711445 70.579769 0.138060 339.214668 0
55738 56.875000 71.125000 0.156465 56.705928 70.837874 0.126715 334.532100 0
55742 56.875000 71.375000 0.171760 56.727534 71.080920 0.134692 331.064118 0
55745 56.875000 71.625000 0.172031 56.758818 71.332987 0.124601 317.835105 0
55748 56.875000 71.875000 0.157403 56.752331 71.592720 0.112876 310.986297 0
55750 57.125000 68.973801 0.375000 56.872801 68.740350 0.328693 346.768386 0
55751 57.125000 69.125000 0.310914 56.858442 68.914802 0.255027 344.034225 0
55752 57.125000 68.916000 0.625000 56.913159 68.645292 0.593740 345.161535 0
55753 57.125000 68.902199 0.875000 56.840594 68.694590 0.818064 356.693027 0
55754 57.125000 68.959702 1.125000 56.887340 68.724420 1.078624 337.624708 0
55755 57.125000 68.903000 1.375000 56.871042 68.661681 1.330121 353.190919 0
55756 57.125000 68.891602 1.625000 56.842895 68.648850 1.582919 374.542720 0
55757 57.125000 68.882301 1.875000 56.805808 68.652140 1.835290 395.517702 0
55758 57.125000 68.966599 2.125000 56.894957 68.718213 2.082934 341.152719 0
55761 57.125000 69.120399 2.625000 56.963808 68.809280 2.607542 350.831830 0
55768 57.125000 70.125000 0.212650 56.913870 69.942060 0.171833 282.327653 0
55769 57.125000 70.375000 0.212632 56.913405 70.184450 0.170697 287.819834 0
55770 57.125000 70.625000 0.196918 56.958744 70.326769 0.163689 343.055162 0
55771 57.125000 70.875000 0.189995 56.962533 70.576663 0.155624 341.441280 0
55772 57.125000 71.125000 0.170008 56.944824 70.841259 0.144604 337.072092 0
55776 57.125000 71.375000 0.190893 56.944684 71.119494 0.143727 316.262313 0
55779 57.125000 71.625000 0.186847 56.975831 71.360602 0.148477 305.990425 0
55781 57.125000 71.875000 0.184592 56.998028 71.585298 0.147152 318.513708 0
55783 57.331799 68.875000 0.625000 57.161423 68.564625 0.594956 355.335452 0
55785 57.375000 68.875000 0.594330 57.148886 68.598810 0.552301 359.409389 0
55786 57.253899 68.875000 0.875000 56.958927 68.619075 0.825890 393.596602 0
55787 57.375000 68.846603 0.875000 57.153803 68.588739 0.840395 341.495285 0
55788 57.375000 68.875000 1.023280 57.148782 68.603679 0.984691 355.357383 0
55790 57.375000 68.851700 1.625000 57.108465 68.589407 1.587745 375.801491 0
55792 57.175900 68.875000 1.875000 56.937569 68.636047 1.829952 340.483676 0
55793 57.375000 68.852898 1.875000 57.186470 68.559685 1.844177 349.953543 0
55795 57.375000 68.959297 0.375000 57.129483 68.726993 0.327749 341.286395 0
55796 57.375000 69.125000 0.313506 57.095208 68.910995 0.254045 357.235638 0
55797 57.375000 68.896797 1.125000 57.125613 68.657817 1.078068 348.579924 0
55798 57.375000 68.880203 1.375000 57.195488 68.577438 1.346837 353.106407 0
55799 57.375000 68.939903 2.125000 57.193667 68.639535 2.097829 351.910276 0
55800 57.375000 68.926498 2.375000 57.185839 68.633602 2.343984 350.045227 0
55801 57.375000 68.965797 2.625000 57.201335 68.660830 2.601512 351.732914 0
55807 57.375000 70.375000 0.229545 57.169204 70.182815 0.192802 283.966442 0
55808 57.375000 70.625000 0.220150 57.207601 70.365897 0.187771 310.169839 0
55810 57.375000 71.125000 0.202532 57.202471 70.836461 0.177470 337.118890 0
55814 57.375000 71.375000 0.207376 57.219438 71.079439 0.174438 335.619808 0
55816 57.375000 71.625000 0.202948 57.244506 71.334289 0.158593 321.727848 0
55822 57.625000 68.863403 0.625000 57.479672 68.515840 0.596022 377.835873 0
55823 57.625000 68.875000 0.594120 57.436978 68.575047 0.563552 355.328730 0
55825 57.487598 68.875000 1.125000 57.262947 68.626041 1.085145 337.693718 0
55826 57.625000 68.847000 1.125000 57.426676 68.562074 1.092140 348.704672 0
55828 57.625000 68.848801 1.625000 57.436596 68.553160 1.594418 351.901661 0
55829 57.625000 68.875000 1.435220 57.376421 68.648260 1.383115 340.466823 0
55830 57.625000 68.832100 1.875000 57.415295 68.607545 1.816779 312.715361 0
55831 57.527199 68.875000 2.125000 57.326184 68.591658 2.088475 349.319073 0
55833 57.585999 68.875000 2.375000 57.388633 68.586510 2.340288 351.261968 0
55834 57.625000 68.865898 2.375000 57.417470 68.585014 2.335966 351.408810 0
55835 57.625000 68.875000 2.394740 57.438900 68.575977 2.365715 353.397946 0
55836 57.625000 68.983299 0.375000 57.402003 68.719463 0.330495 348.306554 0
55837 57.625000 69.125000 0.320792 57.344789 68.905999 0.261005 360.629948 0
55839 57.625000 68.914497 2.625000 57.455679 68.604032 2.603219 354.306034 0
55843 57.625000 70.125000 0.251351 57.418728 69.940935 0.218038 278.455777 0
55846 57.625000 70.875000 0.227506 57.417530 70.604830 0.209758 341.101704 0
55847 57.625000 71.125000 0.230953 57.452346 70.846028 0.201128 329.430246 0
55850 57.625000 71.375000 0.219968 57.448244 71.080743 0.193967 344.246786 0
55854 57.625000 71.625000 0.219788 57.481329 71.329754 0.183653 330.328782 0
55861 57.875000 68.838402 0.625000 57.625940 68.591030 0.577167 354.276530 0
55862 57.875000 68.875000 0.568250 57.639941 68.593249 0.524195 369.563456 0
55867 57.875000 68.810699 1.625000 57.600683 68.561765 1.580085 373.142361 0
55868 57.875000 68.797798 1.875000 57.635067 68.605800 1.803514 315.501099 0
55869 57.875000 68.828003 2.125000 57.681750 68.532482 2.092993 354.546264 0
55870 57.875000 68.862099 2.375000 57.685777 68.561805 2.345537 356.159696 0
